Order ID,Order Date,Ship Date,Ship Mode,Customer Segment,Region,Country,Category,Sub-Category,Sales Rep,Quantity,Sales,Cost,Profit,Discount,Profit Margin
ORD-4578,2023-04-30,2023-05-05,Standard,Corporate,Europe,Spain,Technology,Accessories,Rep_005,7,9746.22,7775.99,1970.22,0.1,20.22
ORD-4579,2024-01-04,2024-01-08,Express,Home Office,North America,United States,Technology,Phones,Rep_018,18,33283.5625,16062.59,10564.26,0.0,31.74
ORD-4580,2023-11-02,2023-11-06,Second Class,Corporate,North America,Canada,Technology,Computers,Rep_015,7,3983.4,2752.72,1230.68,0.2,30.9
ORD-4581,2024-10-10,2024-10-12,Standard,Home Office,Europe,France,Technology,Copiers,Rep_004,3,7452.262500000001,3608.99,2352.82,0.0,31.57
ORD-4582,2024-10-20,2024-10-22,Second Class,Home Office,Europe,United Kingdom,Technology,Copiers,Rep_016,14,22872.925,13673.51,4624.83,0.0,20.22
ORD-4583,2023-06-04,2023-06-11,Second Class,Consumer,Asia Pacific,Australia,Furniture,Tables,Rep_008,14,15461.09,9913.07,5548.02,0.0,35.88
ORD-4584,2023-11-03,2023-11-05,Express,Corporate,Latin America,Argentina,Furniture,Tables,Rep_007,15,16724.2,10681.32,6042.87,0.05,36.13
ORD-4585,2023-10-18,2023-10-19,Express,Corporate,Asia Pacific,Australia,Technology,Copiers,Rep_002,15,29886.04,20226.46,9659.59,0.15,32.32
ORD-4586,2024-06-17,2024-06-23,Second Class,Home Office,North America,United States,Office Supplies,Paper,Rep_002,10,787.28,620.84,166.44,0.2,21.14
ORD-4587,2023-04-15,2023-04-16,Standard,Home Office,Europe,United Kingdom,Furniture,Chairs,Rep_018,9,2942.84,2151.88,790.96,0.05,26.88
ORD-4588,2024-04-23,2024-04-29,Express,Consumer,Asia Pacific,China,Office Supplies,Binders,Rep_006,15,1838.902,1034.7,531.762,0.0,28.92
ORD-4589,2024-01-29,2024-02-05,Second Class,Consumer,Europe,United Kingdom,Furniture,Furnishings,Rep_012,4,3538.54,2564.4,974.14,0.0,27.53
ORD-4590,2023-06-07,2023-06-14,Second Class,Home Office,Europe,Germany,Technology,Phones,Rep_013,18,14302.43,9263.99,5038.44,0.0,35.23
ORD-4591,2023-01-08,2023-01-09,Second Class,Consumer,Latin America,Chile,Furniture,Chairs,Rep_004,17,23576.29,18623.78,4952.51,0.15,21.01
ORD-4592,2024-05-29,2024-06-01,First Class,Corporate,Latin America,Chile,Technology,Computers,Rep_007,7,4885.65,2793.4,780.5839999999998,0.1,15.98
ORD-4593,2023-07-25,2023-07-30,Standard,Consumer,Asia Pacific,Australia,Technology,Phones,Rep_016,4,3864.15,3000.67,863.48,0.15,22.35
ORD-4594,2024-10-08,2024-10-14,Standard,Home Office,Europe,United Kingdom,Technology,Phones,Rep_020,18,24208.675,12411.59,6955.35,0.1,28.73
ORD-4595,2024-09-13,2024-09-16,Standard,Home Office,Latin America,Brazil,Furniture,Furnishings,Rep_011,12,5544.76,3620.01,1347.3249999999998,0.2,24.3
ORD-4596,2024-06-15,2024-06-18,Second Class,Consumer,Latin America,Chile,Office Supplies,Pens,Rep_017,18,1234.75,943.23,204.07099999999997,0.05,16.53
ORD-4597,2024-05-01,2024-05-05,Standard,Consumer,Asia Pacific,Singapore,Furniture,Tables,Rep_015,3,2689.232,1426.02,899.6679999999999,0.0,33.45
ORD-4598,2024-05-28,2024-06-03,Standard,Home Office,North America,United States,Furniture,Bookcases,Rep_005,10,1897.08,1178.24,718.85,0.0,37.89
ORD-4599,2024-07-26,2024-07-27,Standard,Home Office,Europe,Germany,Technology,Copiers,Rep_018,3,1340.5,757.33,315.08,0.0,23.5
ORD-4600,2023-12-02,2023-12-03,Standard,Consumer,Asia Pacific,China,Furniture,Bookcases,Rep_015,13,7550.98,4623.29,2927.69,0.0,38.77
ORD-4601,2024-12-07,2024-12-11,Express,Home Office,Asia Pacific,Australia,Technology,Copiers,Rep_016,17,10747.278750000001,4311.03,3223.738,0.0,30.0
ORD-4602,2024-04-27,2024-04-29,Express,Home Office,Asia Pacific,China,Technology,Phones,Rep_003,14,42290.738750000004,17171.67,12394.759999999998,0.05,29.31
ORD-4603,2024-05-27,2024-06-03,Standard,Corporate,Latin America,Argentina,Furniture,Tables,Rep_002,18,1977.5,1420.37,389.984,0.1,19.72
ORD-4604,2023-12-08,2023-12-13,Second Class,Home Office,Europe,Germany,Technology,Accessories,Rep_002,19,12211.83,8093.76,4118.07,0.2,33.72
ORD-4605,2023-02-14,2023-02-21,Express,Home Office,Latin America,Brazil,Technology,Copiers,Rep_007,11,10439.18,8256.62,2182.56,0.0,20.91
ORD-4606,2023-11-06,2023-11-08,Standard,Consumer,Asia Pacific,China,Office Supplies,Storage,Rep_003,19,1700.58,1228.04,472.55,0.0,27.79
ORD-4607,2024-05-08,2024-05-11,Second Class,Corporate,Asia Pacific,Australia,Office Supplies,Binders,Rep_005,4,302.38,170.07,87.542,0.05,28.95
ORD-4608,2023-05-26,2023-05-30,Standard,Corporate,Asia Pacific,China,Technology,Phones,Rep_003,10,7719.23,5293.47,2425.76,0.0,31.42
ORD-4609,2024-04-30,2024-05-01,Standard,Corporate,Asia Pacific,Japan,Furniture,Tables,Rep_012,17,10629.658,5071.04,4347.854,0.2,40.9
ORD-4610,2023-04-17,2023-04-23,Standard,Corporate,North America,Canada,Furniture,Furnishings,Rep_018,14,7179.16,5217.21,1961.94,0.1,27.33
ORD-4611,2024-04-05,2024-04-06,Standard,Consumer,North America,Mexico,Office Supplies,Paper,Rep_002,10,503.73,325.66,178.07,0.05,35.35
ORD-4612,2023-05-30,2023-06-01,Express,Corporate,Asia Pacific,Singapore,Furniture,Chairs,Rep_003,14,14448.67,9453.84,4994.83,0.0,34.57
ORD-4613,2024-12-11,2024-12-16,Second Class,Home Office,Latin America,Argentina,Office Supplies,Pens,Rep_010,17,1244.78,864.73,266.03499999999997,0.2,21.37
ORD-4614,2024-04-29,2024-05-06,Standard,Corporate,North America,Mexico,Furniture,Bookcases,Rep_001,10,2102.22,1484.84,617.38,0.0,29.37
ORD-4615,2023-04-03,2023-04-10,Standard,Corporate,Europe,Germany,Technology,Accessories,Rep_017,7,10529.95,6708.25,3821.69,0.0,36.29
ORD-4616,2024-03-15,2024-03-20,Express,Consumer,North America,Canada,Technology,Computers,Rep_010,10,18658.4625,10014.15,4912.61,0.05,26.33
ORD-4617,2024-12-10,2024-12-13,Second Class,Home Office,Latin America,Brazil,Furniture,Bookcases,Rep_014,11,11997.51,8308.7,2582.167,0.0,21.52
ORD-4618,2024-01-09,2024-01-14,First Class,Consumer,Asia Pacific,Singapore,Furniture,Tables,Rep_008,3,1190.033,627.56,402.99,0.1,33.86
ORD-4619,2023-02-20,2023-02-25,Express,Consumer,Asia Pacific,Australia,Furniture,Furnishings,Rep_014,1,568.17,412.49,155.68,0.3,27.4
ORD-4620,2023-03-20,2023-03-27,Standard,Home Office,Asia Pacific,Singapore,Furniture,Chairs,Rep_003,5,1712.49,1158.26,554.24,0.0,32.36
ORD-4621,2024-07-09,2024-07-16,Express,Home Office,North America,United States,Technology,Accessories,Rep_018,16,22819.587499999998,13363.97,4891.7,0.0,21.44
ORD-4622,2024-06-28,2024-06-29,Express,Corporate,Europe,Germany,Furniture,Bookcases,Rep_003,1,165.18,102.19,63.0,0.0,38.14
ORD-4623,2023-09-11,2023-09-15,Standard,Corporate,Asia Pacific,Singapore,Office Supplies,Paper,Rep_003,9,622.6,419.49,203.11,0.0,32.62
ORD-4624,2023-08-07,2023-08-08,Express,Home Office,Latin America,Chile,Office Supplies,Pens,Rep_017,6,199.95,121.67,78.28,0.1,39.15
ORD-4625,2023-12-23,2023-12-25,Express,Home Office,Europe,Germany,Office Supplies,Storage,Rep_014,14,788.68,594.75,193.93,0.05,24.59
ORD-4626,2024-08-10,2024-08-17,Standard,Home Office,North America,Canada,Furniture,Chairs,Rep_017,5,4006.81,3141.11,865.7,0.1,21.61
ORD-4627,2023-12-02,2023-12-03,Standard,Home Office,Europe,Germany,Furniture,Chairs,Rep_016,17,4160.11,3016.55,1143.56,0.05,27.49
ORD-4628,2024-02-25,2024-02-26,Express,Consumer,Latin America,Chile,Technology,Accessories,Rep_016,11,6439.962500000001,3211.2,1358.532,0.05,21.1
ORD-4629,2023-10-19,2023-10-25,First Class,Home Office,North America,Mexico,Office Supplies,Paper,Rep_017,3,259.0,206.81,52.2,0.1,20.15
ORD-4630,2024-03-08,2024-03-09,Standard,Home Office,Asia Pacific,China,Technology,Accessories,Rep_001,4,8444.88125,3817.47,1931.146,0.15,22.87
ORD-4631,2024-08-21,2024-08-22,Express,Corporate,Asia Pacific,Japan,Office Supplies,Storage,Rep_009,10,189.436,104.06,58.32399999999999,0.0,30.79
ORD-4632,2024-03-25,2024-03-28,Standard,Consumer,Asia Pacific,Singapore,Office Supplies,Paper,Rep_007,7,340.418,195.43,93.00200000000001,0.2,27.32
ORD-4633,2023-11-12,2023-11-14,Second Class,Consumer,Europe,France,Office Supplies,Paper,Rep_008,9,314.69,226.89,87.8,0.0,27.9
ORD-4634,2024-09-24,2024-10-01,First Class,Corporate,North America,Mexico,Furniture,Furnishings,Rep_018,2,2048.19,1581.63,466.55,0.0,22.78
ORD-4635,2023-09-15,2023-09-22,Standard,Consumer,North America,Canada,Office Supplies,Pens,Rep_003,14,648.37,446.04,202.33,0.2,31.21
ORD-4636,2024-01-27,2024-01-29,Express,Corporate,Asia Pacific,China,Furniture,Chairs,Rep_005,16,4162.405,1941.66,1764.266,0.0,42.39
ORD-4637,2023-08-06,2023-08-09,Express,Consumer,Asia Pacific,Australia,Technology,Copiers,Rep_008,12,4086.5,2950.83,1135.67,0.0,27.79
ORD-4638,2023-07-02,2023-07-09,Second Class,Consumer,Europe,United Kingdom,Office Supplies,Binders,Rep_005,15,93.07,55.97,37.1,0.1,39.86
ORD-4639,2024-07-16,2024-07-21,Second Class,Home Office,Europe,United Kingdom,Furniture,Furnishings,Rep_020,12,10699.76,8152.02,2547.74,0.0,23.81
ORD-4640,2023-01-09,2023-01-13,Standard,Home Office,Asia Pacific,Australia,Technology,Computers,Rep_012,4,5121.68,3929.19,1192.49,0.0,23.28
ORD-4641,2023-07-29,2023-08-01,Standard,Home Office,Europe,United Kingdom,Furniture,Tables,Rep_019,2,1868.27,1313.56,554.71,0.05,29.69
ORD-4642,2023-01-12,2023-01-18,Standard,Corporate,Asia Pacific,Australia,Technology,Copiers,Rep_017,15,17494.73,11100.28,6394.45,0.1,36.55
ORD-4643,2023-12-28,2023-12-31,Second Class,Consumer,Latin America,Chile,Technology,Accessories,Rep_019,4,6912.93,4156.06,2756.87,0.0,39.88
ORD-4644,2023-01-06,2023-01-12,Standard,Consumer,Europe,Spain,Furniture,Chairs,Rep_009,1,1099.33,666.6,432.74,0.15,39.36
ORD-4645,2024-02-29,2024-03-04,Second Class,Consumer,Asia Pacific,Singapore,Technology,Copiers,Rep_003,18,51044.12625,20020.66,15947.554,0.05,31.24
ORD-4646,2023-09-19,2023-09-20,Express,Consumer,Europe,Germany,Office Supplies,Binders,Rep_011,1,25.41,18.91,6.5,0.05,25.58
ORD-4647,2023-01-24,2023-01-30,Standard,Consumer,Latin America,Brazil,Technology,Phones,Rep_006,1,1810.03,1445.28,364.75,0.05,20.15
ORD-4648,2024-05-05,2024-05-10,Express,Home Office,Latin America,Chile,Furniture,Chairs,Rep_010,8,11442.39,6875.53,3196.8019999999997,0.0,27.94
ORD-4649,2023-04-10,2023-04-12,Standard,Corporate,Latin America,Brazil,Furniture,Tables,Rep_008,5,7118.7,4719.52,2399.18,0.0,33.7
ORD-4650,2024-09-05,2024-09-07,First Class,Consumer,Latin America,Brazil,Furniture,Furnishings,Rep_011,2,532.4,422.74,76.76199999999999,0.1,14.42
ORD-4651,2024-05-16,2024-05-22,Express,Corporate,North America,United States,Furniture,Chairs,Rep_007,13,15357.53,10001.24,5356.28,0.1,34.88
ORD-4652,2024-10-27,2024-11-01,Standard,Corporate,Latin America,Argentina,Office Supplies,Paper,Rep_018,19,1617.77,982.65,444.59099999999995,0.0,27.48
ORD-4653,2024-08-09,2024-08-15,Second Class,Home Office,North America,Mexico,Furniture,Bookcases,Rep_020,3,2578.2,1769.36,808.84,0.3,31.37
ORD-4654,2023-07-29,2023-08-05,First Class,Home Office,Asia Pacific,Japan,Furniture,Tables,Rep_012,12,6745.76,5378.61,1367.15,0.0,20.27
ORD-4655,2024-10-20,2024-10-21,Standard,Consumer,Latin America,Chile,Office Supplies,Storage,Rep_005,11,322.46,193.74,90.104,0.05,27.94
ORD-4656,2024-10-05,2024-10-10,Express,Home Office,North America,Mexico,Office Supplies,Pens,Rep_012,2,40.91,29.66,11.25,0.0,27.5
ORD-4657,2024-10-19,2024-10-21,First Class,Home Office,Asia Pacific,Australia,Office Supplies,Storage,Rep_018,14,1574.079,761.55,628.992,0.0,39.96
ORD-4658,2024-07-14,2024-07-19,Second Class,Consumer,Europe,Germany,Office Supplies,Binders,Rep_018,10,558.68,446.45,112.23,0.05,20.09
ORD-4659,2023-12-07,2023-12-13,Standard,Corporate,Europe,Spain,Office Supplies,Pens,Rep_016,14,987.54,778.06,209.49,0.15,21.21
ORD-4660,2024-08-14,2024-08-19,Standard,Corporate,Europe,United Kingdom,Technology,Accessories,Rep_020,3,2539.6,1280.87,750.82,0.3,29.56
ORD-4661,2023-01-22,2023-01-27,Standard,Corporate,Europe,France,Technology,Copiers,Rep_018,19,8049.31,6408.73,1640.59,0.3,20.38
ORD-4662,2024-03-13,2024-03-19,Express,Home Office,Latin America,Brazil,Furniture,Tables,Rep_010,15,12461.54,8313.25,2903.803,0.05,23.3
ORD-4663,2023-09-08,2023-09-09,Second Class,Home Office,Latin America,Brazil,Technology,Computers,Rep_012,5,1899.46,1502.42,397.04,0.0,20.9
ORD-4664,2024-03-23,2024-03-30,Second Class,Corporate,Latin America,Argentina,Office Supplies,Storage,Rep_018,18,427.75,288.66,97.36999999999999,0.1,22.76
ORD-4665,2023-02-14,2023-02-17,Standard,Home Office,Europe,France,Furniture,Tables,Rep_016,10,8034.86,6054.64,1980.22,0.3,24.65
ORD-4666,2024-07-25,2024-07-31,Second Class,Consumer,Asia Pacific,China,Furniture,Bookcases,Rep_018,6,2616.367,1461.9,770.98,0.3,29.47
ORD-4667,2024-08-25,2024-08-28,First Class,Consumer,Asia Pacific,Japan,Office Supplies,Paper,Rep_004,6,527.657,322.88,116.19999999999999,0.15,22.02
ORD-4668,2024-07-17,2024-07-24,Standard,Consumer,Latin America,Argentina,Technology,Accessories,Rep_005,16,2055.675,1055.52,412.31399999999996,0.15,20.06
ORD-4669,2024-06-27,2024-06-30,Second Class,Corporate,Europe,Spain,Furniture,Bookcases,Rep_016,5,6604.84,4336.63,2268.22,0.0,34.34
ORD-4670,2024-03-24,2024-03-25,Express,Corporate,North America,United States,Furniture,Furnishings,Rep_006,14,6053.1,4323.94,1729.15,0.1,28.57
ORD-4671,2024-06-03,2024-06-05,First Class,Consumer,Europe,Spain,Furniture,Furnishings,Rep_005,13,2062.83,1408.29,654.54,0.15,31.73
ORD-4672,2024-05-05,2024-05-07,Second Class,Home Office,North America,United States,Office Supplies,Binders,Rep_016,13,536.98,336.84,200.15,0.05,37.27
ORD-4673,2023-05-07,2023-05-08,Standard,Consumer,North America,Canada,Furniture,Bookcases,Rep_010,15,15358.89,10908.33,4450.56,0.0,28.98
ORD-4674,2023-05-02,2023-05-04,First Class,Home Office,North America,United States,Office Supplies,Paper,Rep_006,14,880.27,657.35,222.91,0.0,25.32
ORD-4675,2024-11-11,2024-11-13,Second Class,Consumer,Latin America,Brazil,Furniture,Furnishings,Rep_013,18,13887.52,10955.54,2052.386,0.1,14.78
ORD-4676,2024-02-21,2024-02-27,First Class,Consumer,Asia Pacific,Australia,Office Supplies,Storage,Rep_004,15,1337.6350000000002,639.73,544.908,0.3,40.74
ORD-4677,2024-06-04,2024-06-06,Standard,Consumer,Latin America,Argentina,Technology,Accessories,Rep_019,3,2943.9125000000004,1449.43,633.99,0.1,21.54
ORD-4678,2023-02-12,2023-02-13,Express,Corporate,Latin America,Chile,Office Supplies,Binders,Rep_019,19,705.35,487.21,218.14,0.1,30.93
ORD-4679,2024-03-08,2024-03-12,Standard,Consumer,Latin America,Brazil,Furniture,Furnishings,Rep_013,12,12434.97,9340.59,2166.066,0.1,17.42
ORD-4680,2023-05-15,2023-05-20,Express,Home Office,Latin America,Brazil,Technology,Computers,Rep_007,17,11452.87,7660.99,3791.88,0.0,33.11
ORD-4681,2024-04-26,2024-05-03,Standard,Consumer,Asia Pacific,Singapore,Office Supplies,Pens,Rep_012,15,1625.039,847.26,563.8639999999999,0.0,34.7
ORD-4682,2023-10-06,2023-10-13,Second Class,Home Office,North America,United States,Technology,Copiers,Rep_002,18,1734.07,1218.18,515.9,0.0,29.75
ORD-4683,2023-06-19,2023-06-24,Standard,Home Office,Europe,France,Furniture,Bookcases,Rep_018,14,3792.59,2437.73,1354.86,0.1,35.72
ORD-4684,2024-02-27,2024-03-02,Second Class,Home Office,North America,United States,Office Supplies,Pens,Rep_002,6,217.36,149.55,67.81,0.0,31.2
ORD-4685,2023-11-23,2023-11-28,Express,Home Office,Latin America,Argentina,Furniture,Chairs,Rep_005,15,22448.08,16916.28,5531.8,0.15,24.64
ORD-4686,2024-07-09,2024-07-13,Standard,Corporate,Europe,United Kingdom,Technology,Phones,Rep_015,13,20867.800000000003,12891.62,3802.63,0.05,18.22
ORD-4687,2024-11-14,2024-11-18,Express,Home Office,North America,United States,Office Supplies,Binders,Rep_007,12,66.65,44.47,22.18,0.15,33.28
ORD-4688,2024-02-07,2024-02-11,Standard,Home Office,North America,Canada,Office Supplies,Binders,Rep_002,10,516.03,334.27,181.76,0.05,35.22
ORD-4689,2024-03-17,2024-03-21,Second Class,Home Office,Latin America,Chile,Office Supplies,Storage,Rep_006,1,94.68,66.03,20.054999999999996,0.0,21.18
ORD-4690,2023-07-27,2023-07-31,Standard,Corporate,Latin America,Chile,Office Supplies,Paper,Rep_003,11,419.36,262.68,156.69,0.2,37.36
ORD-4691,2024-01-11,2024-01-18,Second Class,Home Office,Latin America,Chile,Technology,Phones,Rep_020,7,12613.3,7295.81,1956.3809999999999,0.1,15.51
ORD-4692,2023-07-27,2023-07-31,Standard,Consumer,North America,Mexico,Office Supplies,Paper,Rep_014,2,148.04,113.93,34.11,0.05,23.04
ORD-4693,2024-01-26,2024-01-28,Express,Consumer,Latin America,Chile,Furniture,Bookcases,Rep_007,9,8122.03,5667.59,1718.108,0.0,21.15
ORD-4694,2024-10-23,2024-10-29,Standard,Corporate,Latin America,Argentina,Furniture,Furnishings,Rep_003,7,8768.28,6162.47,1824.0669999999998,0.0,20.8
ORD-4695,2024-03-22,2024-03-24,Standard,Home Office,Asia Pacific,Japan,Furniture,Bookcases,Rep_006,5,3047.6420000000003,1521.51,1151.962,0.0,37.8
ORD-4696,2023-07-06,2023-07-09,First Class,Consumer,Latin America,Argentina,Furniture,Furnishings,Rep_015,11,5124.23,3672.88,1451.34,0.0,28.32
ORD-4697,2024-05-10,2024-05-11,Standard,Corporate,North America,United States,Office Supplies,Storage,Rep_002,13,839.5,631.41,208.08,0.05,24.79
ORD-4698,2023-09-06,2023-09-07,Standard,Corporate,Asia Pacific,Australia,Furniture,Tables,Rep_009,12,8125.18,5422.41,2702.78,0.1,33.26
ORD-4699,2024-01-04,2024-01-11,First Class,Corporate,Asia Pacific,Australia,Office Supplies,Pens,Rep_012,12,377.754,215.18,105.57399999999998,0.1,27.95
ORD-4700,2023-11-07,2023-11-14,Second Class,Corporate,Europe,United Kingdom,Technology,Computers,Rep_008,13,24491.9,16607.83,7884.07,0.0,32.19
ORD-4701,2024-09-25,2024-09-29,Standard,Consumer,Asia Pacific,China,Office Supplies,Binders,Rep_004,8,1009.6970000000001,585.55,267.59599999999995,0.05,26.5
ORD-4702,2024-04-19,2024-04-26,Standard,Home Office,Latin America,Argentina,Office Supplies,Paper,Rep_005,13,207.56,127.19,56.259,0.0,27.1
ORD-4703,2023-05-29,2023-06-01,Standard,Home Office,Latin America,Chile,Technology,Copiers,Rep_003,5,8487.99,5580.76,2907.23,0.05,34.25
ORD-4704,2024-07-30,2024-08-06,Express,Home Office,Europe,France,Technology,Accessories,Rep_005,15,17255.5,10305.93,3498.47,0.0,20.27
ORD-4705,2024-01-08,2024-01-09,Standard,Corporate,Europe,France,Office Supplies,Binders,Rep_012,2,149.28,103.5,45.78,0.0,30.67
ORD-4706,2023-05-01,2023-05-04,Express,Home Office,Europe,Spain,Technology,Copiers,Rep_018,19,36214.05,23601.69,12612.36,0.05,34.83
ORD-4707,2024-02-16,2024-02-21,Second Class,Home Office,Latin America,Brazil,Office Supplies,Storage,Rep_002,12,1177.13,747.61,300.664,0.05,25.54
ORD-4708,2024-12-01,2024-12-05,Standard,Corporate,Europe,Germany,Technology,Copiers,Rep_013,16,9119.25,5252.39,2043.0,0.05,22.4
ORD-4709,2024-12-31,2025-01-06,Second Class,Home Office,Europe,United Kingdom,Office Supplies,Paper,Rep_001,9,411.73,324.82,86.91,0.05,21.11
ORD-4710,2023-02-05,2023-02-08,Standard,Consumer,Latin America,Brazil,Office Supplies,Paper,Rep_013,12,833.0,543.4,289.61,0.0,34.77
ORD-4711,2024-12-02,2024-12-08,Standard,Home Office,Latin America,Chile,Office Supplies,Paper,Rep_016,18,1332.17,878.29,317.71599999999995,0.1,23.85
ORD-4712,2023-03-10,2023-03-14,Second Class,Consumer,North America,Canada,Furniture,Furnishings,Rep_002,7,4843.49,3734.71,1108.78,0.1,22.89
ORD-4713,2023-04-11,2023-04-16,Standard,Consumer,Europe,Spain,Office Supplies,Pens,Rep_009,4,43.35,30.36,12.99,0.0,29.97
ORD-4714,2024-09-27,2024-10-01,Standard,Corporate,North America,United States,Furniture,Furnishings,Rep_001,12,10558.87,6411.74,4147.13,0.0,39.28
ORD-4715,2024-02-26,2024-03-03,Express,Consumer,Asia Pacific,Singapore,Furniture,Furnishings,Rep_014,7,13053.508,7769.2,3180.7439999999997,0.0,24.37
ORD-4716,2024-02-13,2024-02-14,Standard,Consumer,Latin America,Brazil,Furniture,Bookcases,Rep_017,14,17069.17,11689.27,3765.9299999999994,0.1,22.06
ORD-4717,2024-03-21,2024-03-26,Standard,Corporate,Latin America,Brazil,Office Supplies,Paper,Rep_003,16,560.8,395.39,115.78699999999999,0.0,20.65
ORD-4718,2023-10-18,2023-10-23,Standard,Consumer,North America,Canada,Office Supplies,Storage,Rep_017,19,847.52,609.67,237.85,0.1,28.06
ORD-4719,2024-10-31,2024-11-01,Standard,Home Office,Europe,France,Furniture,Tables,Rep_001,19,16357.32,10110.04,6247.28,0.05,38.19
ORD-4720,2024-10-12,2024-10-13,Express,Consumer,Latin America,Argentina,Furniture,Furnishings,Rep_013,2,1615.0,1249.82,255.62599999999998,0.3,15.83
ORD-4721,2024-04-30,2024-05-02,Express,Consumer,Latin America,Chile,Technology,Copiers,Rep_014,17,18472.1,10693.64,2858.821,0.1,15.48
ORD-4722,2024-06-18,2024-06-19,Standard,Corporate,Europe,United Kingdom,Technology,Computers,Rep_012,18,4168.7125,2210.26,1124.71,0.3,26.98
ORD-4723,2024-11-18,2024-11-21,Standard,Corporate,North America,Mexico,Office Supplies,Binders,Rep_009,2,49.58,31.65,17.93,0.3,36.16
ORD-4724,2023-06-28,2023-07-02,Standard,Corporate,Europe,Spain,Furniture,Chairs,Rep_016,8,2817.58,2091.26,726.32,0.1,25.78
ORD-4725,2024-03-27,2024-03-31,Second Class,Home Office,Latin America,Brazil,Furniture,Chairs,Rep_004,18,10039.75,6395.43,2551.017,0.3,25.41
ORD-4726,2023-06-30,2023-07-04,Second Class,Corporate,North America,Mexico,Technology,Computers,Rep_008,14,23374.47,15279.4,8095.07,0.1,34.63
ORD-4727,2023-03-03,2023-03-09,Standard,Home Office,Latin America,Chile,Office Supplies,Paper,Rep_015,9,786.86,558.91,227.96,0.0,28.97
ORD-4728,2023-02-04,2023-02-06,Standard,Corporate,Latin America,Brazil,Furniture,Furnishings,Rep_003,14,9751.42,6862.65,2888.76,0.0,29.62
ORD-4729,2024-07-16,2024-07-22,Standard,Home Office,Europe,Spain,Office Supplies,Paper,Rep_020,17,964.55,595.86,368.69,0.1,38.22
ORD-4730,2023-10-25,2023-10-29,Standard,Corporate,Asia Pacific,Japan,Furniture,Furnishings,Rep_015,18,7964.48,5414.53,2549.94,0.0,32.02
ORD-4731,2024-11-10,2024-11-15,Second Class,Home Office,Europe,Spain,Technology,Copiers,Rep_020,4,7106.799999999999,3880.56,1804.89,0.0,25.4
ORD-4732,2023-09-20,2023-09-22,Standard,Corporate,Europe,Germany,Technology,Phones,Rep_017,5,9641.24,6951.33,2689.92,0.2,27.9
ORD-4733,2024-07-02,2024-07-08,Standard,Corporate,Europe,Germany,Technology,Phones,Rep_004,4,5296.4625,2812.0,1425.17,0.0,26.91
ORD-4734,2023-07-11,2023-07-15,Standard,Corporate,Europe,Germany,Technology,Phones,Rep_005,17,8612.53,5858.39,2754.14,0.0,31.98
ORD-4735,2024-11-05,2024-11-09,Standard,Home Office,Asia Pacific,Japan,Office Supplies,Storage,Rep_001,11,588.614,280.73,240.85599999999997,0.1,40.92
ORD-4736,2023-03-16,2023-03-19,Second Class,Corporate,North America,Mexico,Furniture,Bookcases,Rep_006,10,8804.04,6267.44,2536.61,0.1,28.81
ORD-4737,2024-05-21,2024-05-26,Standard,Corporate,Latin America,Argentina,Technology,Accessories,Rep_011,11,17771.625,9262.25,3468.535,0.1,19.52
ORD-4738,2024-05-04,2024-05-05,Standard,Consumer,Europe,Germany,Technology,Copiers,Rep_002,14,8091.0875,4285.77,2187.1,0.05,27.03
ORD-4739,2024-03-12,2024-03-15,Express,Consumer,Latin America,Argentina,Furniture,Furnishings,Rep_017,19,4456.93,3373.79,758.198,0.15,17.01
ORD-4740,2024-10-23,2024-10-27,Express,Home Office,Asia Pacific,Singapore,Furniture,Bookcases,Rep_005,17,27968.889,15353.27,8625.764,0.0,30.84
ORD-4741,2024-07-18,2024-07-23,Standard,Home Office,Latin America,Brazil,Technology,Phones,Rep_005,11,10048.3375,5111.96,2048.697,0.0,20.39
ORD-4742,2023-04-21,2023-04-27,Standard,Corporate,Latin America,Brazil,Technology,Accessories,Rep_002,1,795.2,575.73,219.47,0.0,27.6
ORD-4743,2024-01-20,2024-01-21,First Class,Consumer,Asia Pacific,Japan,Technology,Computers,Rep_007,4,5372.55875,2046.21,1763.972,0.05,32.83
ORD-4744,2023-01-12,2023-01-17,Express,Consumer,North America,Mexico,Office Supplies,Pens,Rep_001,11,734.6,464.55,270.05,0.0,36.76
ORD-4745,2023-04-14,2023-04-15,Standard,Consumer,Asia Pacific,China,Furniture,Tables,Rep_005,1,672.18,472.59,199.6,0.0,29.69
ORD-4746,2023-08-04,2023-08-05,Express,Corporate,Latin America,Brazil,Technology,Computers,Rep_005,16,31532.49,22617.06,8915.43,0.0,28.27
ORD-4747,2024-05-26,2024-06-01,Standard,Consumer,Europe,Spain,Office Supplies,Paper,Rep_009,5,35.31,27.33,7.98,0.15,22.6
ORD-4748,2023-09-06,2023-09-13,Second Class,Corporate,Asia Pacific,China,Technology,Phones,Rep_001,7,3960.49,2491.07,1469.42,0.0,37.1
ORD-4749,2023-07-05,2023-07-06,First Class,Consumer,North America,Mexico,Furniture,Tables,Rep_001,7,8068.95,4855.31,3213.64,0.1,39.83
ORD-4750,2024-04-02,2024-04-06,Standard,Corporate,Latin America,Chile,Office Supplies,Paper,Rep_006,10,344.59,237.05,75.278,0.0,21.85
